1.7979532,0.4888995,0.123429455,0.57228774,1.0620736,6.646934,1.3774126,2.5678947,1.7430074,0.98765993
1.7979532,0.4888995,0.123429455,0.57228774,1.0620736,6.646934,1.3774126,2.5678947,1.7430074,0.98765993
1.7979532,0.4888995,0.123429455,0.57228774,1.0620736,6.646934,1.3774126,2.5678947,1.7430074,0.98765993
1.7979532,0.4888995,0.123429455,0.57228774,1.0620736,6.646934,1.3774126,2.5678947,1.7430074,0.98765993
1.937519,1.2390491,1.6249298,1.641327,0.8440242,2.392051,3.2627337,2.2684019,1.0667366,3.4786985
1.937519,1.2390491,1.6249298,1.641327,0.8440242,2.392051,3.2627337,2.2684019,1.0667366,3.4786985
1.6739191,0.70815533,0.6381355,0.10295414,1.266015,4.3270087,2.3635855,3.9619863,0.28893334,0.94098896
0.6831479,0.6747337,1.4152304,0.024453232,1.1106021,4.066256,2.078575,3.6361675,0.34459,1.0777583
1.9588945,1.4108001,1.2512275,0.97220045,0.975035,3.4639113,2.620673,3.080988,0.09873752,3.7088318
1.9910746,0.57340264,0.7928965,0.115379706,0.48411837,3.723801,0.9031935,3.7000034,0.32886505,0.8234887
1.584462,0.12332854,1.5537248,0.024915837,0.37616652,1.9941504,0.4456732,2.5305998,0.7699382,0.97897387
1.1756961,0.45667574,0.9201101,0.6214753,2.0243506,1.6686919,2.6036415,2.313102,0.0,3.5875812
2.3107986,0.80005497,0.60133696,0.4588985,1.8901361,3.2643673,2.055911,2.2365444,0.10828756,2.2057843
1.4457625,0.76140946,0.7289764,0.05373522,2.3463793,3.9317718,0.73282593,3.095563,0.71032387,0.8421323
2.322432,0.9612967,0.19376248,0.030627616,0.4572793,1.9897345,1.040977,2.8747294,0.4325522,0.62844753
0.74306744,0.40875766,0.15330541,1.5154184,2.896515,4.077135,1.4507166,3.3869774,0.9058258,2.4124467
3.664701,0.018120028,0.3678702,0.35790572,0.98350024,3.1690617,1.4641085,3.413175,0.006775895,1.0137122
1.9974234,0.28050533,0.9231468,0.6882101,0.91787535,2.1850162,1.5530376,3.2211363,0.06355956,1.2178555
0.7849284,1.9084388,0.27725634,0.4780389,2.1908295,7.51152,1.1244967,3.049493,0.0,0.8554308
2.2428272,3.2934742,0.6508103,1.1037275,2.0668042,5.847113,0.819187,3.600957,0.06317949,1.0411537
1.0410569,0.48116863,0.5100071,0.7402282,1.3743373,5.628133,0.5467603,2.6015644,0.6674322,0.5340706
0.21386302,0.552906,0.7200549,0.3260173,0.906598,2.5118697,1.5979538,2.8381171,0.15813227,1.0318633
0.3321953,0.38698453,0.4195488,0.93181705,1.9301143,2.3468692,1.3312668,2.58365,0.66289705,1.3254579
0.21601956,0.77318555,1.1426035,0.18961741,1.8479582,4.949421,2.3906648,4.5289497,0.809584,0.8088678
2.3184319,1.2829428,0.13197371,0.14913236,1.0062647,5.058148,1.2604878,3.362916,0.6931355,0.589783
1.4189519,0.0,0.69824857,0.097352766,1.5283723,3.1786609,1.7909952,3.0178568,1.353865,1.3918986
3.7883334,0.14427873,0.9820155,0.64537907,1.745902,2.5248487,1.502953,3.4068952,0.0,1.49974
1.61259,0.01761365,0.9969628,0.11136765,0.6558696,2.4812298,1.1061306,3.5890973,1.0719252,0.9753318
0.17675553,1.2090228,0.23758747,0.4683266,1.905451,4.6898465,1.8734405,4.2844357,0.58488435,1.0165666
0.32700145,0.44299293,1.6295439,0.36987174,1.0363257,4.0017796,2.8876913,3.8691413,1.0808178,2.1106162
0.5633257,1.1040343,0.91276217,1.1965158,2.1393857,5.848906,1.7347792,2.9760745,1.5568871,1.3322055
1.7873591,1.9381485,0.3138166,0.9317577,2.0898669,5.9439783,2.4244022,3.1505313,1.3617171,1.6367922
2.1868262,0.0,0.27735034,0.9102036,0.400042,2.9835644,0.8408819,3.3768945,1.9635199,1.4759414
3.7604587,0.26409176,0.6797708,0.18298952,1.2794832,2.3426015,2.571419,3.217146,0.95816493,1.7321693
2.2522402,0.26880705,0.59872943,0.2369737,0.7967123,7.0903583,1.0724316,4.3943954,1.7884682,1.3743867
2.492063,1.8301727,0.616097,0.11433958,0.77743,2.909907,0.8052993,3.0045092,0.0,0.50729114
1.92568,0.24871555,1.4069172,1.0128298,0.19969162,2.2417228,3.009015,2.510747,1.211237,1.9845505
3.2981367,0.97249836,1.767342,1.2981868,0.28293338,2.3404872,2.9308174,2.6340222,1.3022482,1.6676955
1.6245203,0.34173912,0.36485687,0.11060881,1.166398,3.5332048,0.3546546,4.1142797,0.49006343,0.8123635
1.1402415,0.41682535,0.950821,0.13322003,0.9761388,3.3709338,0.06557172,3.94057,0.53601885,0.22975634
2.450591,0.4259315,0.33607844,0.0,0.80384207,4.6762886,0.29837564,3.7964764,0.13913716,0.74944246
1.8198327,0.8093735,0.1467469,0.0007416326,1.7110834,5.5647745,0.08656911,3.3595173,0.40363997,0.1463001
1.8198327,0.8093735,0.1467469,0.0007416326,1.7110834,5.5647745,0.08656911,3.3595173,0.40363997,0.1463001
0.54252034,0.40827802,0.101158455,0.0,0.78331983,5.018243,0.42426595,3.7609224,2.3407438,1.0694318
0.8305513,1.7876016,0.46017784,0.005935236,1.17586,3.0840156,1.0286472,4.170066,0.9159605,0.7842867
0.8305513,1.7876016,0.46017784,0.005935236,1.17586,3.0840156,1.0286472,4.170066,0.9159605,0.7842867
0.37116644,1.2952218,2.0317302,0.93496215,1.3038937,3.2402556,2.3915331,2.1735258,0.92513597,3.1434143
0.3886556,0.19530028,1.0092387,0.6290801,1.5570555,4.988864,2.0501661,2.635785,0.725264,2.1562448
2.2410266,1.1214715,0.51980007,0.6329222,1.418987,2.0258837,0.0,4.050752,0.2017641,0.4378434
2.148979,0.15029027,0.79012036,0.9400169,1.0110799,2.59168,0.27248675,4.6173244,0.09006529,1.488554
2.9302042,0.6697785,0.22575343,0.57213926,1.6478997,7.244257,0.37599292,2.54733,0.22677131,1.036648
0.64734215,0.6265771,0.45900118,0.65454286,2.1195407,1.9300503,0.9978968,2.6440327,0.042255778,2.1220298
0.9080946,0.16864198,0.75409627,0.5134169,1.1744001,3.0603695,2.2195518,2.9159682,0.5563146,0.96340305
0.9080946,0.16864198,0.75409627,0.5134169,1.1744001,3.0603695,2.2195518,2.9159682,0.5563146,0.96340305
0.9080946,0.16864198,0.75409627,0.5134169,1.1744001,3.0603695,2.2195518,2.9159682,0.5563146,0.96340305
2.0395627,0.18034305,1.3640656,0.96654457,1.4657915,2.1534972,2.9373858,2.3683805,0.43680334,2.2337484
2.0395627,0.18034305,1.3640656,0.96654457,1.4657915,2.1534972,2.9373858,2.3683805,0.43680334,2.2337484
2.0395627,0.18034305,1.3640656,0.96654457,1.4657915,2.1534972,2.9373858,2.3683805,0.43680334,2.2337484
2.0395627,0.18034305,1.3640656,0.96654457,1.4657915,2.1534972,2.9373858,2.3683805,0.43680334,2.2337484
2.0395627,0.18034305,1.3640656,0.96654457,1.4657915,2.1534972,2.9373858,2.3683805,0.43680334,2.2337484
1.2461163,0.58019733,0.31235483,0.42253,0.5648382,3.9362817,2.4568942,3.6007113,1.0040019,2.7365003
1.2461163,0.58019733,0.31235483,0.42253,0.5648382,3.9362817,2.4568942,3.6007113,1.0040019,2.7365003
1.2461163,0.58019733,0.31235483,0.42253,0.5648382,3.9362817,2.4568942,3.6007113,1.0040019,2.7365003
1.5180337,0.39202866,0.82498354,0.26577684,0.8777667,2.892465,3.697064,2.6582115,0.68542814,2.3995934
1.5180337,0.39202866,0.82498354,0.26577684,0.8777667,2.892465,3.697064,2.6582115,0.68542814,2.3995934
1.5180337,0.39202866,0.82498354,0.26577684,0.8777667,2.892465,3.697064,2.6582115,0.68542814,2.3995934
1.096141,1.2908791,1.3371828,0.18697573,1.1104956,7.3345056,1.1268697,3.0523884,0.5066081,0.6276386
1.8396704,0.28424343,0.30564943,0.74330324,1.7456226,3.7867186,1.2942287,3.508721,0.36953607,1.0505354
1.6456516,0.2524268,0.40613317,1.1498064,3.1080203,2.321165,1.416625,3.2920134,0.039840396,0.907014
0.8807825,0.10957786,0.25998452,0.21085277,1.3031402,5.202877,1.451413,3.6530123,0.45033133,0.6552983
2.5405374,0.40598142,0.47565714,0.5600102,1.7903951,4.7768817,2.3474195,3.4202757,0.15136167,1.6608855
1.629329,0.39824933,1.692744,0.9266391,0.8401017,3.0523658,1.9640274,4.643234,0.9402003,1.6843383
1.9079413,0.04238407,2.456495,0.9192805,0.317919,2.8541927,0.3878103,3.610983,0.4502152,1.211006
0.58903486,0.25399768,1.135765,0.36912164,0.4415801,2.4718451,1.4633088,4.225632,0.30768147,0.76822805
1.2053487,0.55194014,1.0416882,0.23308435,2.1042442,5.0087414,0.8383554,4.555031,0.2692042,1.1749623
0.21008481,1.0558275,0.80549324,0.9699813,0.7883716,1.9671041,0.63100284,3.5197508,0.096787006,0.39630866
1.4885329,1.4684272,0.617027,0.39379779,1.1360434,4.7725706,1.1939132,2.425703,0.1781606,1.6875184
0.80868953,0.6387439,0.7708313,0.40830782,1.4102833,6.2522364,0.17560573,1.9183335,1.2691828,1.1373693
0.5999397,1.6864355,1.4858754,0.6973237,1.5054121,6.6511602,1.1612916,3.7949166,0.7361803,0.7537509
0.7081312,0.8585464,0.38206962,0.07441122,3.503933,3.1922264,0.48036027,2.9381452,0.26692614,0.60329497
1.9796728,0.02431024,1.0287619,0.42130467,1.262205,3.1125593,0.5059362,3.0092022,0.26364198,0.88295776
2.3835542,0.19429158,0.8177314,0.900151,1.4855007,2.0043929,0.24517561,3.4753752,0.48902625,0.89894813
3.6368508,0.07536678,0.26693588,0.19837216,0.7456289,4.3532987,0.9241917,3.640454,1.8264892,0.65339804
1.1324617,0.2648515,1.2168151,0.42273828,0.35259175,2.0227163,1.112652,3.7918916,1.7073654,0.59945697
2.2813764,1.2965486,0.4229181,0.30804098,1.3784385,3.5025423,0.20395541,3.3902392,0.0900121,0.48977602
2.1815228,0.33210847,0.546626,0.1391039,0.45101005,4.0275,0.89717925,3.7105806,0.05254377,1.496275
2.1260571,0.41941538,0.5453141,0.04298997,2.3937936,3.2701771,0.30583394,3.2344184,0.097641654,0.7007054
0.9761363,0.2349807,0.24460602,0.13606706,1.2242866,2.0988994,0.413662,3.1654766,0.33004078,0.7619701
2.3217642,0.62758905,0.32724816,0.038383037,1.5336165,4.1686845,0.8037067,3.2753167,0.5200358,0.9395625
0.71048045,0.40985727,1.5049183,0.03731243,0.42498565,4.1349716,0.9429393,3.2555327,0.42239684,0.4911124
0.7558505,0.00072490925,2.035655,0.30286053,2.35582,4.0492945,0.26580828,2.9087288,0.27914223,0.41682956
1.3910997,0.110027246,1.1186604,0.22065537,2.289893,2.600008,0.41261786,3.199829,0.0412433,0.21742803
1.1118463,0.04430944,0.29651958,0.013922031,1.8589355,4.6315656,0.084378555,4.1671624,1.8072087,0.17781137
1.4859381,0.8215863,0.43762097,0.56681675,0.8654831,2.26575,0.21602808,2.915154,0.53042966,1.1737925
1.2988888,0.19940919,0.2767829,0.35362604,1.4516633,4.5999556,0.99729687,3.6455142,1.0545654,0.51145643
1.5696038,0.08308954,0.78609586,0.4933297,0.9787086,1.629282,0.8075969,3.2168205,0.5245289,0.88948184
2.6166553,0.074284144,0.08277124,0.017096879,2.8493478,2.9626944,1.2608641,2.7329624,0.021955013,1.7653832
2.5033822,0.3414485,0.15119515,0.10902169,1.4088312,2.7238638,1.1912146,3.5946066,0.31718802,1.7058203
1.4460862,0.33695772,2.3084698,0.76445585,1.340619,3.3985043,2.0773816,2.4407554,0.041234747,4.199465
5.000144,0.79387426,0.5528176,1.3192552,1.4483956,8.157455,1.5522866,3.8720162,0.21465552,1.234675
2.6836598,0.058734756,0.8582847,0.7447217,0.6414174,3.4588935,1.4974421,5.087088,0.105613,2.1319456
1.4436162,0.051594563,0.19759847,0.0,0.43991062,3.726107,0.25483128,4.755385,0.9942169,1.6207536
3.2326412,0.6882632,0.62518275,0.036282122,0.4919565,3.032474,0.48236415,3.5520654,0.1353325,0.58978915
4.0067234,0.36708283,0.93477196,1.2922853,0.22898892,2.2579217,2.2744236,3.1664703,0.87043023,3.8237357
3.8404338,0.40401012,1.3973515,1.1724887,0.5783137,3.716051,2.5687437,2.9276507,0.29597312,3.6355896
0.32724103,0.9089235,0.97231555,0.55073833,0.91108704,3.0410988,0.50379515,3.8889947,0.28904033,0.8437737
0.76386535,0.48276114,0.92706424,0.046064757,0.7994009,4.520815,0.07518048,3.4490147,0.09283155,0.1289413
1.3854593,0.35202563,1.3128167,0.40044013,0.46356443,2.5066423,2.2173402,4.0149226,0.062287446,1.7495564
1.2272812,0.61781484,0.6702324,0.004692406,0.45619822,2.6554873,0.048547883,3.1284034,0.33846515,0.19197474
1.2746514,0.5339801,0.4420862,0.6940214,0.1871743,3.0892558,0.19536306,2.4709432,0.44670394,0.41649267
1.0814874,0.5835584,0.7298299,0.69262266,0.3875192,3.9651327,1.04442,2.762732,1.4421504,1.5206014
0.8337351,1.824404,0.49978676,0.0,0.54578406,4.7897835,1.0080686,3.366684,0.22982582,0.2940185
1.0273459,1.3234869,1.3534067,0.34043843,1.6140885,3.6982064,1.1647111,3.5974336,0.07130112,1.9094008
1.5278726,0.31122142,0.70548075,0.027654277,2.3736694,4.394178,0.19624168,2.9994564,0.30174458,0.454092
1.5278726,0.31122142,0.70548075,0.027654277,2.3736694,4.394178,0.19624168,2.9994564,0.30174458,0.454092
1.5278726,0.31122142,0.70548075,0.027654277,2.3736694,4.394178,0.19624168,2.9994564,0.30174458,0.454092
4.5226808,0.11741212,0.5857895,0.018820943,1.3679361,3.5309467,0.02463186,2.9244304,0.34006312,0.3845657
4.5226808,0.11741212,0.5857895,0.018820943,1.3679361,3.5309467,0.02463186,2.9244304,0.34006312,0.3845657
4.5226808,0.11741212,0.5857895,0.018820943,1.3679361,3.5309467,0.02463186,2.9244304,0.34006312,0.3845657
0.6818801,2.3137193,0.24367297,0.4923693,1.3814305,7.142382,2.007446,3.6431592,0.40038618,2.2307549
0.98858804,0.31106156,0.9819223,0.6967358,1.7034451,4.6976914,2.4345622,3.071542,0.23340829,3.0275505
0.556638,1.3866268,0.53554744,0.9016655,0.54421455,3.1115255,2.052313,4.6582837,0.22261499,1.7191857
3.9078627,1.4289165,1.0792512,0.59033924,1.2888488,2.5385833,1.8965108,3.264726,0.12754881,0.9257762
3.5604877,2.4250596,1.1876897,0.16417721,0.10622372,3.6573925,1.5978804,4.088971,0.61524475,1.2488474
4.2889156,0.8916784,1.3737769,0.8232211,0.40288192,5.942239,2.3252711,4.106571,0.5598788,1.1112707
0.20532092,0.7074038,0.216349,0.03094754,0.7309365,2.255154,1.3106195,2.8161638,0.24934381,1.5218619
1.0849657,0.3764407,1.3189669,0.37694407,1.886724,3.6422646,0.9522428,3.0730247,0.18274042,1.2232566
1.5863084,0.14124233,0.7480402,0.17636178,0.6064758,3.6576962,0.08627462,3.6885395,0.3780108,0.22582561
1.3904959,1.839742,0.48987842,0.15683702,2.9780486,3.2619457,1.6656002,3.3975325,0.16197333,0.73878765
0.9900628,1.5809219,0.39264497,0.029926283,0.74402565,2.8495073,1.0380579,2.8451457,0.6760183,0.45486397
1.173516,0.34489954,0.9443507,1.2183213,0.72831166,4.29042,0.39863107,2.9749134,0.9982221,1.181106
1.2817008,0.19884726,1.0844126,1.1302702,1.283953,3.2079592,0.3002665,2.1096354,1.5989846,1.0502162
3.345734,0.3204217,0.64061725,0.2608272,0.4949364,2.6405768,0.5012785,2.8776085,2.0668125,0.6713358
3.1715298,0.37462747,1.780194,0.22424363,1.0481685,1.5026789,2.5126874,3.2416868,0.52894086,2.6151905
0.76669914,0.6027798,1.005448,0.23722339,1.1727244,4.595245,0.6381661,3.1488268,0.08949589,1.1240921
1.3975992,1.5945578,0.660109,0.708817,2.3502293,5.4474025,0.030908583,2.24798,0.011769669,0.38666582
1.2432674,0.52960426,0.7248919,0.30572587,0.7414167,6.678459,0.36548966,2.8874326,0.61297935,1.0421894
2.8818908,0.48251513,0.9963949,1.2480364,0.9557584,4.7761264,1.2599788,3.4785206,0.23240498,2.0192318
1.6914785,0.31922373,0.28989482,0.93332446,1.0627176,2.0362134,2.7867033,3.6922798,0.375185,2.2491355
1.6389502,0.56000745,0.9080397,1.3160452,0.7552006,2.6209679,0.024288258,2.9659119,1.2898978,0.5714499
0.36642528,0.47747126,0.7488064,0.35545066,0.28095737,2.6121628,0.1527491,3.943431,0.57576936,0.18703973
2.0692523,0.33301076,0.7273214,0.03836644,1.5100627,4.365516,0.4672652,4.6631403,0.9536296,1.1880131
0.3640457,0.61261004,0.6959416,0.07255158,2.4925103,6.739583,0.7037682,3.5142565,0.5064964,0.76978457
0.6496078,0.1935083,1.3614751,0.06639699,1.3559662,5.462111,1.0100067,3.9839694,0.64659905,0.93530697
0.4511015,1.9007792,0.4073247,0.04277086,1.7924606,3.7528248,1.3184557,4.3232927,0.26240835,0.9390416
0.6439323,1.3153001,0.7309845,0.46554422,1.7075614,4.0108495,2.0584426,3.8891652,0.6482557,1.0155452
1.4262567,0.09103715,0.86507773,0.13384546,1.8014433,2.9932396,1.1127324,2.919402,1.0651971,0.7539833
1.6292396,0.07690705,1.1875459,0.25810456,0.43194062,1.6806259,0.7535746,2.8938277,0.35118556,0.65727127
2.1612759,0.03115597,0.44753486,0.38881412,1.1716173,7.5789027,0.78209454,2.97114,0.8340329,0.86463344
2.5411193,0.3545471,0.882204,0.6757258,1.0272796,5.280285,2.4695146,2.2834227,0.69106793,1.9648143
0.54816663,0.18117002,0.8684001,1.1092012,0.31873217,5.5467854,0.614391,2.2919414,1.2642237,1.310551
2.2431765,0.4457947,0.7043525,1.5335214,1.1242187,3.7415257,0.76798636,1.6908691,0.06436129,1.1647245
3.8644345,0.1662878,1.5411485,2.1726966,0.6946801,2.4470406,1.8003925,2.9268372,2.552258,2.0740986
2.1231732,0.07124342,1.2869724,0.8441159,0.9037719,1.9268392,0.22357516,3.9432323,0.8022441,0.38810143
1.8272568,0.09167296,1.9469857,1.3071339,0.56388444,1.1871896,0.17006679,4.230719,0.8294708,0.6694276
2.3590395,0.058536876,0.2823439,0.6872487,1.2158011,5.1507297,0.6869517,2.4729505,0.70134044,0.9822449
1.8254857,0.11585449,0.8355191,0.88811666,1.056719,2.579523,0.6772895,2.5554285,0.030538486,0.8431402
2.9098473,0.6012913,0.7137489,0.60090005,0.39875638,3.048707,1.4058695,2.9166064,1.7233547,1.4619384
2.4687896,0.57168627,1.3833357,0.58882517,0.23308447,3.1581197,1.6934569,2.123799,2.4610786,1.4836705
1.5908294,0.5238004,0.5365593,0.02529706,2.5893192,5.5873904,0.8673762,3.9804506,0.964826,0.78775007
1.2345806,0.74906015,0.8086868,0.53330046,0.9683934,3.9518077,2.2555437,4.088795,1.5800232,1.756547
1.1992409,0.28855482,0.82506746,0.13525496,1.3740022,4.2684026,1.6849716,4.2095118,0.15015596,0.79750395
0.52188474,1.1904383,0.19385369,0.13991915,2.3096974,3.6189623,1.5624096,4.493898,0.014745531,0.8718056
5.09572,0.73487324,1.2263544,0.94463986,1.0963594,2.9335797,1.2752956,3.4281726,0.10952946,0.42941555
2.014827,0.764286,1.3158501,0.42085567,1.6705067,2.8962026,1.3974733,3.2098918,0.3717339,1.1989281
0.2569285,0.524539,2.23279,0.09074881,0.6076148,2.0596724,2.1746461,4.928041,0.187945,2.9546847
1.0740885,0.597013,0.21305707,0.06761379,1.9903107,5.214907,1.7080535,3.6099155,0.0061094007,0.7554642
2.0797498,0.3922667,0.7250099,0.012816507,0.44033575,3.279708,1.6171143,2.9860861,0.123359784,0.44124767
0.43351603,1.4822037,0.26281524,0.55645835,0.70186335,1.6857365,0.77492553,3.6757667,0.31679243,0.5939131
0.8104569,1.6205347,0.53228235,0.16687715,0.6334127,1.6629655,1.0152761,3.4340222,0.093381636,0.26392463
1.7626716,1.1952608,1.1409147,0.56204927,1.1887821,5.3462443,0.43112975,3.121506,0.70002687,1.3166945
2.5986423,0.56447625,1.5712874,0.9016068,1.6459757,4.495781,1.9630504,2.6937425,0.30013606,2.1750865
3.225189,0.22136153,0.64911014,1.2044388,0.12716328,2.5595808,1.8043189,2.586681,0.68047816,2.01513
2.2306426,0.14921811,1.2980304,0.42120382,0.2595846,2.1215217,3.3389316,3.011244,0.7461543,2.0002232
2.8350787,0.4557837,0.18732423,0.7541675,1.7098069,6.6061115,0.59278333,2.0979505,0.18396714,1.2818841
0.47961143,0.17473045,0.979454,1.4139429,1.6878663,3.7479453,2.1793807,3.172118,0.0,2.725423
3.648541,0.4633069,0.19046211,1.0987284,1.1951463,5.5819573,0.78173107,2.7534375,0.17364983,2.141864
4.748334,0.1918932,0.637175,1.1252977,1.4978293,4.19344,1.2233834,3.469597,0.06593799,1.2143226
0.33708292,0.3045251,0.8426537,0.5582777,1.2655191,2.7363493,1.6029205,2.4629307,0.5391993,1.1228682
1.2790257,0.64614075,1.4321415,0.88949907,0.31743932,4.4837527,2.1380873,3.2751024,0.72795993,2.3532956
1.2790257,0.64614075,1.4321415,0.88949907,0.31743932,4.4837527,2.1380873,3.2751024,0.72795993,2.3532956
2.0532045,0.2202179,0.9785642,0.2850958,1.3979464,4.570015,0.13119999,2.5881672,0.6329108,0.45085183
2.0532045,0.2202179,0.9785642,0.2850958,1.3979464,4.570015,0.13119999,2.5881672,0.6329108,0.45085183
0.29749483,0.062613145,1.3540109,0.5225187,0.79591495,4.53589,0.59776485,3.3337705,0.81411785,1.6384836
1.3206341,0.10877141,0.96964186,0.019286226,1.0414958,4.465664,0.037590627,4.1864886,0.76768416,0.5141886
1.3385141,0.053664807,0.48270467,0.1583657,0.26910457,4.485549,1.0355101,3.422056,3.349991,1.0589318
1.9622076,0.016513761,3.874807,0.64703834,0.051270816,2.356638,1.0309881,2.7902508,2.7953422,0.8761919
2.223546,0.33990222,0.27787146,0.22126591,0.51076096,3.526138,1.8576834,3.0040243,1.4600539,1.4373277
1.7568356,0.14102015,1.5594604,0.36143556,0.46332216,3.828251,2.508032,3.9177003,1.537943,1.2785006
1.6753023,0.37779945,2.167907,0.60704017,0.65701896,3.9934623,2.0617144,3.6327374,0.50120384,1.0794796
0.5916253,1.0147027,0.52100646,0.28648412,1.915932,2.3238716,1.0330087,2.99644,0.82970506,1.8486614
0.074856415,0.34186515,0.75903213,0.57778287,0.43531504,2.6756806,0.41349116,3.558177,1.2610879,0.86678845
3.051582,0.8670898,1.5437006,0.15798952,0.045922242,2.9232104,1.4171093,4.470857,0.78816146,1.0612348
2.7973528,1.099389,0.83749413,0.16359723,1.601752,4.5072393,2.9115248,4.165334,0.6900666,1.4338388
2.7973528,1.099389,0.83749413,0.16359723,1.601752,4.5072393,2.9115248,4.165334,0.6900666,1.4338388
1.9761382,1.1983262,1.2165588,0.09782034,0.56273884,4.1743565,3.251101,3.0438526,0.086296275,1.7045105
1.9761382,1.1983262,1.2165588,0.09782034,0.56273884,4.1743565,3.251101,3.0438526,0.086296275,1.7045105
3.0801146,1.3319545,0.9545561,0.7917834,1.2314119,4.3726363,2.6003191,3.1194797,1.2033783,2.364954
1.1722131,0.13363151,0.55604696,0.18924701,0.9152609,3.075819,2.831621,2.0823622,1.0001733,2.0518343
3.4404833,0.05465285,1.6201558,0.5087376,0.90735066,3.943409,0.21592446,3.1322846,1.28537,0.8279891
4.5193205,0.11257585,0.777538,0.21567069,1.8126494,3.4416218,0.41243193,3.104557,1.3097299,0.62055576
2.857663,0.11922842,0.44967842,0.17176451,1.012531,4.035628,0.81240684,2.55738,2.2741961,0.5762373
3.446984,0.17967103,1.2694513,0.58455694,0.37831107,2.764213,0.9452921,2.3139973,0.64068294,1.1255265
1.1410887,0.8094487,0.23851141,0.52208436,1.8875477,5.126737,1.0281287,2.1755805,0.785616,0.7942935
2.2035239,0.52145684,0.22689278,0.89462686,1.6803156,4.6172776,0.73126036,3.3037004,0.7481547,0.49293086
0.6885843,0.20397314,1.0182657,0.37040114,1.5252919,2.988982,0.0,2.7581265,0.053880617,0.5125911
1.6555032,0.83364964,0.3137484,0.3898978,0.7834005,3.9979393,1.8110554,3.5875487,0.7920557,0.8541007
0.46823972,0.59537816,0.9231539,0.6239113,1.5256276,6.310286,1.171826,3.1367025,2.4705904,0.82908523
0.31023997,0.19276576,0.7269569,1.0185707,1.4634044,3.5417492,0.90787226,2.6634877,2.1606672,0.93875545
0.31023997,0.19276576,0.7269569,1.0185707,1.4634044,3.5417492,0.90787226,2.6634877,2.1606672,0.93875545
0.31023997,0.19276576,0.7269569,1.0185707,1.4634044,3.5417492,0.90787226,2.6634877,2.1606672,0.93875545
1.4820805,0.03816928,0.82437974,1.2600033,0.6927832,4.294607,2.4022,3.5685341,0.15045224,1.7764395
